mongo_based_tools,tf,https://github.com/tensorflow/tensorflow/security/advisories/GHSA-j8qh-3xrq-c825,tf.one_hot,2.4.0
mongo_based_tools,tf,https://github.com/tensorflow/tensorflow/issues/40125,tf.random.uniform,2.11.0
mongo_based_tools,tf,https://github.com/tensorflow/tensorflow/security/advisories/GHSA-6gmv-pjp9-p8w8,tf.raw_ops.ReverseSequence,2.7.0
mongo_based_tools,tf,https://github.com/tensorflow/tensorflow/security/advisories/GHSA-6qgm-fv6v-rfpv,tf.raw_ops.ReverseSequence,2.4.0
mongo_based_tools,tf,https://github.com/tensorflow/tensorflow/security/advisories/GHSA-3ff2-r28g-w7h9,tf.raw_ops.Transpose,2.6.0
mongo_based_tools,tf,https://github.com/tensorflow/tensorflow/security/advisories/GHSA-97wf-p777-86jq,tf.split,2.4.0
mongo_based_tools,tf,https://github.com/tensorflow/tensorflow/security/advisories/GHSA-3qxp-qjq7-w4hf,tf.raw_ops.EncodePng,2.4.0
DocTer,torch,https://github.com/pytorch/pytorch/issues/71084,torch.cholesky,1.10.1
DocTer,torch,https://github.com/pytorch/pytorch/issues/51644,torch.cuda.memory_allocated,1.7.0
DocTer,torch,https://github.com/pytorch/pytorch/issues/54139,torch.as_tensor,1.9.0
DocTer,torch,https://github.com/pytorch/pytorch/issues/49394,torch.as_tensor,1.7.1
DocTer,torch,https://github.com/pytorch/pytorch/issues/76785,torch.dist,1.11.0
DocTer,torch,https://github.com/pytorch/pytorch/issues/68935,torch.repeat_interleave,1.10.0
DocTer,torch,https://github.com/pytorch/pytorch/issues/80256,torch.nn.functional.dropout,1.12.0
DocTer,torch,https://github.com/pytorch/pytorch/issues/53658,torch.distributed.barrier,1.8.0
DocTer,torch,https://github.com/pytorch/pytorch/issues/49865,torch.solve,1.7.0
DocTer,torch,https://github.com/pytorch/pytorch/issues/77049,torch.sort,1.11.0
DocTer,torch,https://github.com/pytorch/pytorch/issues/71477,torch.sort,1.10.1
DocTer,torch,https://github.com/pytorch/pytorch/issues/75733,torch.sum,1.11.0
DocTer,torch,https://github.com/pytorch/pytorch/issues/56694,torch.sum,1.8.1
DocTer,torch,https://github.com/pytorch/pytorch/issues/72346,torch.distributed.new_group,1.10.1
DocTer,torch,https://github.com/pytorch/pytorch/issues/66046,torch.save,1.9.1
DocTer,torch,https://github.com/pytorch/pytorch/issues/47201,torch.save,1.7.0
DocTer,torch,https://github.com/pytorch/pytorch/issues/71636,torch.median,1.10.1
DocTer,torch,https://github.com/pytorch/pytorch/issues/67168,torch.mul,1.10.0
DocTer,torch,https://github.com/pytorch/pytorch/issues/69931,torch.exp,1.10.0
